orderID;customerID;employeeID;orderDate;monthOrder;yearOrder;requiredDate;shippedDate;shipperID;companyName;freight;lateDays;companyName.1;contactName;contactTitle;city.1;country.1;employeeName;title;city;country;reportsTo;productID;unitPrice;quantity;discount;sale;productName;quantityPerUnit;unitPrice.1;discontinued;categoryID;categoryName;description
10657;SAVEA;2;04.09.2014;Сентябрь;2014;02.10.2014;15.09.2014;2;United Package;352,69;17;Save-a-lot Markets;Jose Pavarotti;Sales Representative;Boise;USA;Andrew Fuller;Vice President Sales;New York;USA;;15;15,5;50;0;775;Genen Shouyu;24 - 250 ml bottles;15,5;0;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10657;SAVEA;2;04.09.2014;Сентябрь;2014;02.10.2014;15.09.2014;2;United Package;352,69;17;Save-a-lot Markets;Jose Pavarotti;Sales Representative;Boise;USA;Andrew Fuller;Vice President Sales;New York;USA;;41;9,65;24;0;231,6;Jack's New England Clam Chowder;12 - 12 oz cans;9,65;0;8;Seafood;Seaweed and fish
10657;SAVEA;2;04.09.2014;Сентябрь;2014;02.10.2014;15.09.2014;2;United Package;352,69;17;Save-a-lot Markets;Jose Pavarotti;Sales Representative;Boise;USA;Andrew Fuller;Vice President Sales;New York;USA;;46;12;45;0;540;Spegesild;4 - 450 g glasses;12;0;8;Seafood;Seaweed and fish
10657;SAVEA;2;04.09.2014;Сентябрь;2014;02.10.2014;15.09.2014;2;United Package;352,69;17;Save-a-lot Markets;Jose Pavarotti;Sales Representative;Boise;USA;Andrew Fuller;Vice President Sales;New York;USA;;47;9,5;10;0;95;Zaanse koeken;10 - 4 oz boxes;9,5;0;3;Confections;Desserts, candies, and sweet breads
10657;SAVEA;2;04.09.2014;Сентябрь;2014;02.10.2014;15.09.2014;2;United Package;352,69;17;Save-a-lot Markets;Jose Pavarotti;Sales Representative;Boise;USA;Andrew Fuller;Vice President Sales;New York;USA;;56;38;45;0;1710;Gnocchi di nonna Alice;24 - 250 g pkgs.;38;0;5;Grains & Cereals;Breads, crackers, pasta, and cereal
10657;SAVEA;2;04.09.2014;Сентябрь;2014;02.10.2014;15.09.2014;2;United Package;352,69;17;Save-a-lot Markets;Jose Pavarotti;Sales Representative;Boise;USA;Andrew Fuller;Vice President Sales;New York;USA;;60;34;30;0;1020;Camembert Pierrot;15 - 300 g rounds;34;0;4;Dairy Products;Cheeses
10658;QUICK;4;05.09.2014;Сентябрь;2014;03.10.2014;08.09.2014;1;Speedy Express;364,15;25;QUICK-Stop;Horst Kloss;Accounting Manager;Cunewalde;Germany;Margaret Peacock;Sales Representative;New York;USA;8;21;10;60;0;600;Sir Rodney's Scones;24 pkgs. x 4 pieces;10;0;3;Confections;Desserts, candies, and sweet breads
10658;QUICK;4;05.09.2014;Сентябрь;2014;03.10.2014;08.09.2014;1;Speedy Express;364,15;25;QUICK-Stop;Horst Kloss;Accounting Manager;Cunewalde;Germany;Margaret Peacock;Sales Representative;New York;USA;8;40;18,4;70;0,05;1288;Boston Crab Meat;24 - 4 oz tins;18,4;0;8;Seafood;Seaweed and fish
10658;QUICK;4;05.09.2014;Сентябрь;2014;03.10.2014;08.09.2014;1;Speedy Express;364,15;25;QUICK-Stop;Horst Kloss;Accounting Manager;Cunewalde;Germany;Margaret Peacock;Sales Representative;New York;USA;8;60;34;55;0,05;1870;Camembert Pierrot;15 - 300 g rounds;34;0;4;Dairy Products;Cheeses
10658;QUICK;4;05.09.2014;Сентябрь;2014;03.10.2014;08.09.2014;1;Speedy Express;364,15;25;QUICK-Stop;Horst Kloss;Accounting Manager;Cunewalde;Germany;Margaret Peacock;Sales Representative;New York;USA;8;77;13;70;0,05;910;Original Frankfurter Grьne SoЯe;12 boxes;13;0;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10659;QUEEN;7;05.09.2014;Сентябрь;2014;03.10.2014;10.09.2014;2;United Package;105,81;23;Queen Cozinha;Lъcia Carvalho;Marketing Assistant;Sao Paulo;Brazil;Robert King;Sales Representative;London;UK;5;31;12,5;20;0,05;250;Gorgonzola Telino;12 - 100 g pkgs;12,5;0;4;Dairy Products;Cheeses
10659;QUEEN;7;05.09.2014;Сентябрь;2014;03.10.2014;10.09.2014;2;United Package;105,81;23;Queen Cozinha;Lъcia Carvalho;Marketing Assistant;Sao Paulo;Brazil;Robert King;Sales Representative;London;UK;5;40;18,4;24;0,05;441,6;Boston Crab Meat;24 - 4 oz tins;18,4;0;8;Seafood;Seaweed and fish
10659;QUEEN;7;05.09.2014;Сентябрь;2014;03.10.2014;10.09.2014;2;United Package;105,81;23;Queen Cozinha;Lъcia Carvalho;Marketing Assistant;Sao Paulo;Brazil;Robert King;Sales Representative;London;UK;5;70;15;40;0,05;600;Outback Lager;24 - 355 ml bottles;15;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10660;HUNGC;8;08.09.2014;Сентябрь;2014;06.10.2014;15.10.2014;1;Speedy Express;111,29;-9;Hungry Coyote Import Store;Yoshi Latimer;Sales Representative;Elgin;USA;Laura Callahan;Sales Manager;New York;USA;2;20;81;21;0;1701;Sir Rodney's Marmalade;30 gift boxes;81;0;3;Confections;Desserts, candies, and sweet breads
10661;HUNGO;7;09.09.2014;Сентябрь;2014;07.10.2014;15.09.2014;3;Federal Shipping;17,55;22;Hungry Owl All-Night Grocers;Patricia McKenna;Sales Associate;Cork;Ireland;Robert King;Sales Representative;London;UK;5;39;18;3;0,2;54;Chartreuse verte;750 cc per bottle;18;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10661;HUNGO;7;09.09.2014;Сентябрь;2014;07.10.2014;15.09.2014;3;Federal Shipping;17,55;22;Hungry Owl All-Night Grocers;Patricia McKenna;Sales Associate;Cork;Ireland;Robert King;Sales Representative;London;UK;5;58;13,25;49;0,2;649,25;Escargots de Bourgogne;24 pieces;13,25;0;8;Seafood;Seaweed and fish
10662;LONEP;3;09.09.2014;Сентябрь;2014;07.10.2014;18.09.2014;2;United Package;1,28;19;Lonesome Pine Restaurant;Fran Wilson;Sales Manager;Portland;USA;Janet Leverling;Sales Representative;New York;USA;8;68;12,5;10;0;125;Scottish Longbreads;10 boxes x 8 pieces;12,5;0;3;Confections;Desserts, candies, and sweet breads
10663;BONAP;2;10.09.2014;Сентябрь;2014;24.09.2014;03.10.2014;2;United Package;113,15;-9;Bon app';Laurence Lebihan;Owner;Marseille;France;Andrew Fuller;Vice President Sales;New York;USA;;40;18,4;30;0,05;552;Boston Crab Meat;24 - 4 oz tins;18,4;0;8;Seafood;Seaweed and fish
10663;BONAP;2;10.09.2014;Сентябрь;2014;24.09.2014;03.10.2014;2;United Package;113,15;-9;Bon app';Laurence Lebihan;Owner;Marseille;France;Andrew Fuller;Vice President Sales;New York;USA;;42;14;30;0,05;420;Singaporean Hokkien Fried Mee;32 - 1 kg pkgs.;14;1;5;Grains & Cereals;Breads, crackers, pasta, and cereal
10663;BONAP;2;10.09.2014;Сентябрь;2014;24.09.2014;03.10.2014;2;United Package;113,15;-9;Bon app';Laurence Lebihan;Owner;Marseille;France;Andrew Fuller;Vice President Sales;New York;USA;;51;53;20;0,05;1060;Manjimup Dried Apples;50 - 300 g pkgs.;53;0;7;Produce;Dried fruit and bean curd
10664;FURIB;1;10.09.2014;Сентябрь;2014;08.10.2014;19.09.2014;3;Federal Shipping;1,27;19;Furia Bacalhau e Frutos do Mar;Lino Rodriguez;Sales Manager;Lisboa;Portugal;Nancy Davolio;Sales Representative;New York;USA;8;10;31;24;0,15;744;Ikura;12 - 200 ml jars;31;0;8;Seafood;Seaweed and fish
10664;FURIB;1;10.09.2014;Сентябрь;2014;08.10.2014;19.09.2014;3;Federal Shipping;1,27;19;Furia Bacalhau e Frutos do Mar;Lino Rodriguez;Sales Manager;Lisboa;Portugal;Nancy Davolio;Sales Representative;New York;USA;8;56;38;12;0,15;456;Gnocchi di nonna Alice;24 - 250 g pkgs.;38;0;5;Grains & Cereals;Breads, crackers, pasta, and cereal
10664;FURIB;1;10.09.2014;Сентябрь;2014;08.10.2014;19.09.2014;3;Federal Shipping;1,27;19;Furia Bacalhau e Frutos do Mar;Lino Rodriguez;Sales Manager;Lisboa;Portugal;Nancy Davolio;Sales Representative;New York;USA;8;65;21,05;15;0,15;315,75;Louisiana Fiery Hot Pepper Sauce;32 - 8 oz bottles;21,05;0;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10665;LONEP;1;11.09.2014;Сентябрь;2014;09.10.2014;17.09.2014;2;United Package;26,31;22;Lonesome Pine Restaurant;Fran Wilson;Sales Manager;Portland;USA;Nancy Davolio;Sales Representative;New York;USA;8;51;53;20;0;1060;Manjimup Dried Apples;50 - 300 g pkgs.;53;0;7;Produce;Dried fruit and bean curd
10665;LONEP;1;11.09.2014;Сентябрь;2014;09.10.2014;17.09.2014;2;United Package;26,31;22;Lonesome Pine Restaurant;Fran Wilson;Sales Manager;Portland;USA;Nancy Davolio;Sales Representative;New York;USA;8;59;55;1;0;55;Raclette Courdavault;5 kg pkg.;55;0;4;Dairy Products;Cheeses
10665;LONEP;1;11.09.2014;Сентябрь;2014;09.10.2014;17.09.2014;2;United Package;26,31;22;Lonesome Pine Restaurant;Fran Wilson;Sales Manager;Portland;USA;Nancy Davolio;Sales Representative;New York;USA;8;76;18;10;0;180;Lakkalikцri;500 ml;18;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10666;RICSU;7;12.09.2014;Сентябрь;2014;10.10.2014;22.09.2014;2;United Package;232,42;18;Richter Supermarkt;Michael Holz;Sales Manager;Genиve;Switzerland;Robert King;Sales Representative;London;UK;5;29;123,79;36;0;4456,44;Thьringer Rostbratwurst;50 bags x 30 sausgs.;123,79;1;6;Meat & Poultry;Prepared meats
10666;RICSU;7;12.09.2014;Сентябрь;2014;10.10.2014;22.09.2014;2;United Package;232,42;18;Richter Supermarkt;Michael Holz;Sales Manager;Genиve;Switzerland;Robert King;Sales Representative;London;UK;5;65;21,05;10;0;210,5;Louisiana Fiery Hot Pepper Sauce;32 - 8 oz bottles;21,05;0;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10667;ERNSH;7;12.09.2014;Сентябрь;2014;10.10.2014;19.09.2014;1;Speedy Express;78,09;21;Ernst Handel;Roland Mendel;Sales Manager;Graz;Austria;Robert King;Sales Representative;London;UK;5;69;36;45;0,2;1620;Gudbrandsdalsost;10 kg pkg.;36;0;4;Dairy Products;Cheeses
10667;ERNSH;7;12.09.2014;Сентябрь;2014;10.10.2014;19.09.2014;1;Speedy Express;78,09;21;Ernst Handel;Roland Mendel;Sales Manager;Graz;Austria;Robert King;Sales Representative;London;UK;5;71;21,5;14;0,2;301;Flotemysost;10 - 500 g pkgs.;21,5;0;4;Dairy Products;Cheeses
10668;WANDK;1;15.09.2014;Сентябрь;2014;13.10.2014;23.09.2014;2;United Package;47,22;20;Die Wandernde Kuh;Rita Mьller;Sales Representative;Stuttgart;Germany;Nancy Davolio;Sales Representative;New York;USA;8;31;12,5;8;0,1;100;Gorgonzola Telino;12 - 100 g pkgs;12,5;0;4;Dairy Products;Cheeses
10668;WANDK;1;15.09.2014;Сентябрь;2014;13.10.2014;23.09.2014;2;United Package;47,22;20;Die Wandernde Kuh;Rita Mьller;Sales Representative;Stuttgart;Germany;Nancy Davolio;Sales Representative;New York;USA;8;55;24;4;0,1;96;Pвtй chinois;24 boxes x 2 pies;24;0;6;Meat & Poultry;Prepared meats
10668;WANDK;1;15.09.2014;Сентябрь;2014;13.10.2014;23.09.2014;2;United Package;47,22;20;Die Wandernde Kuh;Rita Mьller;Sales Representative;Stuttgart;Germany;Nancy Davolio;Sales Representative;New York;USA;8;64;33,25;15;0,1;498,75;Wimmers gute Semmelknцdel;20 bags x 4 pieces;33,25;0;5;Grains & Cereals;Breads, crackers, pasta, and cereal
10669;SIMOB;2;15.09.2014;Сентябрь;2014;13.10.2014;22.09.2014;1;Speedy Express;24,39;21;Simons bistro;Jytte Petersen;Owner;Kobenhavn;Denmark;Andrew Fuller;Vice President Sales;New York;USA;;36;19;30;0;570;Inlagd Sill;24 - 250 g  jars;19;0;8;Seafood;Seaweed and fish
10670;FRANK;4;16.09.2014;Сентябрь;2014;14.10.2014;18.09.2014;1;Speedy Express;203,48;26;Frankenversand;Peter Franken;Marketing Manager;Mьnchen;Germany;Margaret Peacock;Sales Representative;New York;USA;8;23;9;32;0;288;Tunnbrцd;12 - 250 g pkgs.;9;0;5;Grains & Cereals;Breads, crackers, pasta, and cereal
10670;FRANK;4;16.09.2014;Сентябрь;2014;14.10.2014;18.09.2014;1;Speedy Express;203,48;26;Frankenversand;Peter Franken;Marketing Manager;Mьnchen;Germany;Margaret Peacock;Sales Representative;New York;USA;8;46;12;60;0;720;Spegesild;4 - 450 g glasses;12;0;8;Seafood;Seaweed and fish
10670;FRANK;4;16.09.2014;Сентябрь;2014;14.10.2014;18.09.2014;1;Speedy Express;203,48;26;Frankenversand;Peter Franken;Marketing Manager;Mьnchen;Germany;Margaret Peacock;Sales Representative;New York;USA;8;67;14;25;0;350;Laughing Lumberjack Lager;24 - 12 oz bottles;14;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10670;FRANK;4;16.09.2014;Сентябрь;2014;14.10.2014;18.09.2014;1;Speedy Express;203,48;26;Frankenversand;Peter Franken;Marketing Manager;Mьnchen;Germany;Margaret Peacock;Sales Representative;New York;USA;8;73;15;50;0;750;Rцd Kaviar;24 - 150 g jars;15;0;8;Seafood;Seaweed and fish
10670;FRANK;4;16.09.2014;Сентябрь;2014;14.10.2014;18.09.2014;1;Speedy Express;203,48;26;Frankenversand;Peter Franken;Marketing Manager;Mьnchen;Germany;Margaret Peacock;Sales Representative;New York;USA;8;75;7,75;25;0;193,75;Rhцnbrдu Klosterbier;24 - 0.5 l bottles;7,75;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10671;FRANR;1;17.09.2014;Сентябрь;2014;15.10.2014;24.09.2014;1;Speedy Express;30,34;21;France restauration;Carine Schmitt;Marketing Manager;Nantes;France;Nancy Davolio;Sales Representative;New York;USA;8;16;17,45;10;0;174,5;Pavlova;32 - 500 g boxes;17,45;0;3;Confections;Desserts, candies, and sweet breads
10671;FRANR;1;17.09.2014;Сентябрь;2014;15.10.2014;24.09.2014;1;Speedy Express;30,34;21;France restauration;Carine Schmitt;Marketing Manager;Nantes;France;Nancy Davolio;Sales Representative;New York;USA;8;62;49,3;10;0;493;Tarte au sucre;48 pies;49,3;0;3;Confections;Desserts, candies, and sweet breads
10671;FRANR;1;17.09.2014;Сентябрь;2014;15.10.2014;24.09.2014;1;Speedy Express;30,34;21;France restauration;Carine Schmitt;Marketing Manager;Nantes;France;Nancy Davolio;Sales Representative;New York;USA;8;65;21,05;12;0;252,6;Louisiana Fiery Hot Pepper Sauce;32 - 8 oz bottles;21,05;0;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10672;BERGS;9;17.09.2014;Сентябрь;2014;01.10.2014;26.09.2014;2;United Package;95,75;5;Berglunds snabbkцp;Christina Berglund;Order Administrator;Luleе;Sweden;Anne Dodsworth;Sales Representative;London;UK;5;38;263,5;15;0,1;3952,5;Cфte de Blaye;12 - 75 cl bottles;263,5;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10672;BERGS;9;17.09.2014;Сентябрь;2014;01.10.2014;26.09.2014;2;United Package;95,75;5;Berglunds snabbkцp;Christina Berglund;Order Administrator;Luleе;Sweden;Anne Dodsworth;Sales Representative;London;UK;5;71;21,5;12;0;258;Flotemysost;10 - 500 g pkgs.;21,5;0;4;Dairy Products;Cheeses
10673;WILMK;2;18.09.2014;Сентябрь;2014;16.10.2014;19.09.2014;1;Speedy Express;22,76;27;Wilman Kala;Matti Karttunen;Owner/Marketing Assistant;Helsinki;Finland;Andrew Fuller;Vice President Sales;New York;USA;;16;17,45;3;0;52,35;Pavlova;32 - 500 g boxes;17,45;0;3;Confections;Desserts, candies, and sweet breads
10673;WILMK;2;18.09.2014;Сентябрь;2014;16.10.2014;19.09.2014;1;Speedy Express;22,76;27;Wilman Kala;Matti Karttunen;Owner/Marketing Assistant;Helsinki;Finland;Andrew Fuller;Vice President Sales;New York;USA;;42;14;6;0;84;Singaporean Hokkien Fried Mee;32 - 1 kg pkgs.;14;1;5;Grains & Cereals;Breads, crackers, pasta, and cereal
10673;WILMK;2;18.09.2014;Сентябрь;2014;16.10.2014;19.09.2014;1;Speedy Express;22,76;27;Wilman Kala;Matti Karttunen;Owner/Marketing Assistant;Helsinki;Finland;Andrew Fuller;Vice President Sales;New York;USA;;43;46;6;0;276;Ipoh Coffee;16 - 500 g tins;46;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10674;ISLAT;4;18.09.2014;Сентябрь;2014;16.10.2014;30.09.2014;2;United Package;0,9;16;Island Trading;Helen Bennett;Marketing Manager;Cowes;UK;Margaret Peacock;Sales Representative;New York;USA;8;23;9;5;0;45;Tunnbrцd;12 - 250 g pkgs.;9;0;5;Grains & Cereals;Breads, crackers, pasta, and cereal
10675;FRANK;5;19.09.2014;Сентябрь;2014;17.10.2014;23.09.2014;2;United Package;31,85;24;Frankenversand;Peter Franken;Marketing Manager;Mьnchen;Germany;Steven Buchanan;Sales Manager;London;UK;2;14;23,25;30;0;697,5;Tofu;40 - 100 g pkgs.;23,25;0;7;Produce;Dried fruit and bean curd
10675;FRANK;5;19.09.2014;Сентябрь;2014;17.10.2014;23.09.2014;2;United Package;31,85;24;Frankenversand;Peter Franken;Marketing Manager;Mьnchen;Germany;Steven Buchanan;Sales Manager;London;UK;2;53;32,8;10;0;328;Perth Pasties;48 pieces;32,8;1;6;Meat & Poultry;Prepared meats
10675;FRANK;5;19.09.2014;Сентябрь;2014;17.10.2014;23.09.2014;2;United Package;31,85;24;Frankenversand;Peter Franken;Marketing Manager;Mьnchen;Germany;Steven Buchanan;Sales Manager;London;UK;2;58;13,25;30;0;397,5;Escargots de Bourgogne;24 pieces;13,25;0;8;Seafood;Seaweed and fish
10676;TORTU;2;22.09.2014;Сентябрь;2014;20.10.2014;29.09.2014;2;United Package;2,01;21;Tortuga Restaurante;Miguel Angel Paolino;Owner;Mexico City;Mexico;Andrew Fuller;Vice President Sales;New York;USA;;10;31;2;0;62;Ikura;12 - 200 ml jars;31;0;8;Seafood;Seaweed and fish
10676;TORTU;2;22.09.2014;Сентябрь;2014;20.10.2014;29.09.2014;2;United Package;2,01;21;Tortuga Restaurante;Miguel Angel Paolino;Owner;Mexico City;Mexico;Andrew Fuller;Vice President Sales;New York;USA;;19;9,2;7;0;64,4;Teatime Chocolate Biscuits;10 boxes x 12 pieces;9,2;0;3;Confections;Desserts, candies, and sweet breads
10676;TORTU;2;22.09.2014;Сентябрь;2014;20.10.2014;29.09.2014;2;United Package;2,01;21;Tortuga Restaurante;Miguel Angel Paolino;Owner;Mexico City;Mexico;Andrew Fuller;Vice President Sales;New York;USA;;44;19,45;21;0;408,45;Gula Malacca;20 - 2 kg bags;19,45;0;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10677;ANTON;1;22.09.2014;Сентябрь;2014;20.10.2014;26.09.2014;3;Federal Shipping;4,03;24;Antonio Moreno Taquerнa;Antonio Moreno;Owner;Mexico City;Mexico;Nancy Davolio;Sales Representative;New York;USA;8;26;31,23;30;0,15;936,9;Gumbдr Gummibдrchen;100 - 250 g bags;31,23;0;3;Confections;Desserts, candies, and sweet breads
10677;ANTON;1;22.09.2014;Сентябрь;2014;20.10.2014;26.09.2014;3;Federal Shipping;4,03;24;Antonio Moreno Taquerнa;Antonio Moreno;Owner;Mexico City;Mexico;Nancy Davolio;Sales Representative;New York;USA;8;33;2,5;8;0,15;20;Geitost;500 g;2,5;0;4;Dairy Products;Cheeses
10678;SAVEA;7;23.09.2014;Сентябрь;2014;21.10.2014;16.10.2014;3;Federal Shipping;388,98;5;Save-a-lot Markets;Jose Pavarotti;Sales Representative;Boise;USA;Robert King;Sales Representative;London;UK;5;12;38;100;0;3800;Queso Manchego La Pastora;10 - 500 g pkgs.;38;0;4;Dairy Products;Cheeses
10678;SAVEA;7;23.09.2014;Сентябрь;2014;21.10.2014;16.10.2014;3;Federal Shipping;388,98;5;Save-a-lot Markets;Jose Pavarotti;Sales Representative;Boise;USA;Robert King;Sales Representative;London;UK;5;33;2,5;30;0;75;Geitost;500 g;2,5;0;4;Dairy Products;Cheeses
10678;SAVEA;7;23.09.2014;Сентябрь;2014;21.10.2014;16.10.2014;3;Federal Shipping;388,98;5;Save-a-lot Markets;Jose Pavarotti;Sales Representative;Boise;USA;Robert King;Sales Representative;London;UK;5;41;9,65;120;0;1158;Jack's New England Clam Chowder;12 - 12 oz cans;9,65;0;8;Seafood;Seaweed and fish
10678;SAVEA;7;23.09.2014;Сентябрь;2014;21.10.2014;16.10.2014;3;Federal Shipping;388,98;5;Save-a-lot Markets;Jose Pavarotti;Sales Representative;Boise;USA;Robert King;Sales Representative;London;UK;5;54;7,45;30;0;223,5;Tourtiиre;16 pies;7,45;0;6;Meat & Poultry;Prepared meats
10679;BLONP;8;23.09.2014;Сентябрь;2014;21.10.2014;30.09.2014;3;Federal Shipping;27,94;21;Blondesddsl pиre et fils;Frйdйrique Citeaux;Marketing Manager;Strasbourg;France;Laura Callahan;Sales Manager;New York;USA;2;59;55;12;0;660;Raclette Courdavault;5 kg pkg.;55;0;4;Dairy Products;Cheeses
10680;OLDWO;1;24.09.2014;Сентябрь;2014;22.10.2014;26.09.2014;1;Speedy Express;26,61;26;Old World Delicatessen;Rene Phillips;Sales Representative;Anchorage;USA;Nancy Davolio;Sales Representative;New York;USA;8;16;17,45;50;0,25;872,5;Pavlova;32 - 500 g boxes;17,45;0;3;Confections;Desserts, candies, and sweet breads
10680;OLDWO;1;24.09.2014;Сентябрь;2014;22.10.2014;26.09.2014;1;Speedy Express;26,61;26;Old World Delicatessen;Rene Phillips;Sales Representative;Anchorage;USA;Nancy Davolio;Sales Representative;New York;USA;8;31;12,5;20;0,25;250;Gorgonzola Telino;12 - 100 g pkgs;12,5;0;4;Dairy Products;Cheeses
10680;OLDWO;1;24.09.2014;Сентябрь;2014;22.10.2014;26.09.2014;1;Speedy Express;26,61;26;Old World Delicatessen;Rene Phillips;Sales Representative;Anchorage;USA;Nancy Davolio;Sales Representative;New York;USA;8;42;14;40;0,25;560;Singaporean Hokkien Fried Mee;32 - 1 kg pkgs.;14;1;5;Grains & Cereals;Breads, crackers, pasta, and cereal
10681;GREAL;3;25.09.2014;Сентябрь;2014;23.10.2014;30.09.2014;3;Federal Shipping;76,13;23;Great Lakes Food Market;Howard Snyder;Marketing Manager;Eugene;USA;Janet Leverling;Sales Representative;New York;USA;8;19;9,2;30;0,1;276;Teatime Chocolate Biscuits;10 boxes x 12 pieces;9,2;0;3;Confections;Desserts, candies, and sweet breads
10681;GREAL;3;25.09.2014;Сентябрь;2014;23.10.2014;30.09.2014;3;Federal Shipping;76,13;23;Great Lakes Food Market;Howard Snyder;Marketing Manager;Eugene;USA;Janet Leverling;Sales Representative;New York;USA;8;21;10;12;0,1;120;Sir Rodney's Scones;24 pkgs. x 4 pieces;10;0;3;Confections;Desserts, candies, and sweet breads
10681;GREAL;3;25.09.2014;Сентябрь;2014;23.10.2014;30.09.2014;3;Federal Shipping;76,13;23;Great Lakes Food Market;Howard Snyder;Marketing Manager;Eugene;USA;Janet Leverling;Sales Representative;New York;USA;8;64;33,25;28;0;931;Wimmers gute Semmelknцdel;20 bags x 4 pieces;33,25;0;5;Grains & Cereals;Breads, crackers, pasta, and cereal
10682;ANTON;3;25.09.2014;Сентябрь;2014;23.10.2014;01.10.2014;2;United Package;36,13;22;Antonio Moreno Taquerнa;Antonio Moreno;Owner;Mexico City;Mexico;Janet Leverling;Sales Representative;New York;USA;8;33;2,5;30;0;75;Geitost;500 g;2,5;0;4;Dairy Products;Cheeses
10682;ANTON;3;25.09.2014;Сентябрь;2014;23.10.2014;01.10.2014;2;United Package;36,13;22;Antonio Moreno Taquerнa;Antonio Moreno;Owner;Mexico City;Mexico;Janet Leverling;Sales Representative;New York;USA;8;66;17;4;0;68;Louisiana Hot Spiced Okra;24 - 8 oz jars;17;0;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10682;ANTON;3;25.09.2014;Сентябрь;2014;23.10.2014;01.10.2014;2;United Package;36,13;22;Antonio Moreno Taquerнa;Antonio Moreno;Owner;Mexico City;Mexico;Janet Leverling;Sales Representative;New York;USA;8;75;7,75;30;0;232,5;Rhцnbrдu Klosterbier;24 - 0.5 l bottles;7,75;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10683;DUMON;2;26.09.2014;Сентябрь;2014;24.10.2014;01.10.2014;1;Speedy Express;4,4;23;Du monde entier;Janine Labrune;Owner;Nantes;France;Andrew Fuller;Vice President Sales;New York;USA;;52;7;9;0;63;Filo Mix;16 - 2 kg boxes;7;0;5;Grains & Cereals;Breads, crackers, pasta, and cereal
10684;OTTIK;3;26.09.2014;Сентябрь;2014;24.10.2014;30.09.2014;1;Speedy Express;145,63;24;Ottilies Kдseladen;Henriette Pfalzheim;Owner;Kцln;Germany;Janet Leverling;Sales Representative;New York;USA;8;40;18,4;20;0;368;Boston Crab Meat;24 - 4 oz tins;18,4;0;8;Seafood;Seaweed and fish
10684;OTTIK;3;26.09.2014;Сентябрь;2014;24.10.2014;30.09.2014;1;Speedy Express;145,63;24;Ottilies Kдseladen;Henriette Pfalzheim;Owner;Kцln;Germany;Janet Leverling;Sales Representative;New York;USA;8;47;9,5;40;0;380;Zaanse koeken;10 - 4 oz boxes;9,5;0;3;Confections;Desserts, candies, and sweet breads
10684;OTTIK;3;26.09.2014;Сентябрь;2014;24.10.2014;30.09.2014;1;Speedy Express;145,63;24;Ottilies Kдseladen;Henriette Pfalzheim;Owner;Kцln;Germany;Janet Leverling;Sales Representative;New York;USA;8;60;34;30;0;1020;Camembert Pierrot;15 - 300 g rounds;34;0;4;Dairy Products;Cheeses
10685;GOURL;4;29.09.2014;Сентябрь;2014;13.10.2014;03.10.2014;2;United Package;33,75;10;Gourmet Lanchonetes;Andrй Fonseca;Sales Associate;Campinas;Brazil;Margaret Peacock;Sales Representative;New York;USA;8;10;31;20;0;620;Ikura;12 - 200 ml jars;31;0;8;Seafood;Seaweed and fish
10685;GOURL;4;29.09.2014;Сентябрь;2014;13.10.2014;03.10.2014;2;United Package;33,75;10;Gourmet Lanchonetes;Andrй Fonseca;Sales Associate;Campinas;Brazil;Margaret Peacock;Sales Representative;New York;USA;8;41;9,65;4;0;38,6;Jack's New England Clam Chowder;12 - 12 oz cans;9,65;0;8;Seafood;Seaweed and fish
10685;GOURL;4;29.09.2014;Сентябрь;2014;13.10.2014;03.10.2014;2;United Package;33,75;10;Gourmet Lanchonetes;Andrй Fonseca;Sales Associate;Campinas;Brazil;Margaret Peacock;Sales Representative;New York;USA;8;47;9,5;15;0;142,5;Zaanse koeken;10 - 4 oz boxes;9,5;0;3;Confections;Desserts, candies, and sweet breads
10686;PICCO;2;30.09.2014;Сентябрь;2014;28.10.2014;08.10.2014;1;Speedy Express;96,5;20;Piccolo und mehr;Georg Pipps;Sales Manager;Salzburg;Austria;Andrew Fuller;Vice President Sales;New York;USA;;17;39;30;0,2;1170;Alice Mutton;20 - 1 kg tins;39;1;6;Meat & Poultry;Prepared meats
10686;PICCO;2;30.09.2014;Сентябрь;2014;28.10.2014;08.10.2014;1;Speedy Express;96,5;20;Piccolo und mehr;Georg Pipps;Sales Manager;Salzburg;Austria;Andrew Fuller;Vice President Sales;New York;USA;;26;31,23;15;0;468,45;Gumbдr Gummibдrchen;100 - 250 g bags;31,23;0;3;Confections;Desserts, candies, and sweet breads
